neutrons,muons,gamma,integration_time.s.,V_in.Volt.,temperature_in..C.,temperature_ext..C.,ur...,pressure.hPa.,N_jung,fi,fp,Nc,Nc_SGF,SM
684,3479,0,3611,14.1,39.2,0,0,1005.6,156.556,0.9793428521978503,0.9762776418015117,653.9796026970764,640.9312514781177,0.2503555196280362
680,3409,0,3611,14.2,37.1,0,0,1005.4,155.864,0.983690907256882,0.9747948270107053,652.0498292846037,640.4950607529254,0.2510144567617489
650,3523,0,3606,12.9,31.3,0,0,1005.7,156.597,0.9790864420690476,0.9770198948297045,621.7815062286688,639.6158909889484,0.2523491137779804
654,3656,0,3611,12.9,27.1,0,0,1006.3,156.648,0.9787676802045776,0.9814852788881658,628.2625295002927,637.4493456889265,0.2556758574998641
637,3527,0,3613,13,23.8,0,0,1006.7,156.327,0.9807774701023282,0.9844735339823752,615.055007320711,637.9016393993206,0.25497688030963184
675,3433,0,3626,13,21.5,0,0,1007.3,155.679,0.9848598691453996,0.9889729842472935,657.4498676015343,637.5230702226071,0.25556176075792725
675,3582,0,3608,13.1,21.2,0,0,1007.2,156.367,0.9805265789372865,0.9882216503223219,654.0598759650563,637.5769211255969,0.2554784606572188
677,3520,0,3612,12.8,19.8,0,0,1006.9,155.979,0.9829656528679287,0.9859710715942871,656.1319476127317,636.4030698129162,0.25730194229470105
722,3555,0,3613,12.6,18.6,0,0,1006.8,156.54,0.9794429511223117,0.9852220182561982,696.7074454936453,635.7245475951464,0.2583633742371713
692,3391,0,3615,13,17,0,0,1006.8,156.904,0.9771707513427743,0.9852220182561982,666.2092567546467,635.007023031581,0.25949177663651996
680,3405,0,3607,12.8,16.5,0,0,1006.9,156.845,0.9775383312741028,0.9859710715942871,655.4006708873565,634.1326874614775,0.2608751351609103
638,3409,0,3609,12.9,15.8,0,0,1007,156.414,0.9802319457892943,0.9867206944292943,617.0832633081321,635.4093515098157,0.25885830471573157
638,3560,0,3609,12.9,16.3,0,0,1007.1,157.186,0.9754176553171826,0.9874708871942022,614.5193909128441,637.7560028726875,0.2552016880932154
646,3444,0,3609,13,21.6,0,0,1007.3,157.325,0.9745558529711532,0.9889729842472935,622.620879007642,637.4546594426436,0.2556676317681806
640,3499,0,3606,13,27.5,0,0,1007.6,157.711,0.9721706131385043,0.9912304151446819,616.7328514897532,638.8739584895162,0.25348227428177506
654,3421,0,3606,12.9,33.9,0,0,1007.7,157.107,0.9759081362936513,0.9919840366000707,633.127781223994,639.8307804875202,0.2520220835202236
666,3610,0,3606,13.3,36.4,0,0,1007.9,157.641,0.9726023025018027,0.9934929988564917,643.538203086025,640.3392896025043,0.25125029357080775
608,3433,0,3610,13.4,37.7,0,0,1007.7,158.214,0.9690798511426717,0.9919840366000707,584.4775394547763,641.9889438548009,0.24876654394656547
663,3340,0,3616,13.8,39.1,0,0,1007.8,157.69,0.9723000797050331,0.9927382310254659,639.953762743971,641.4890772359882,0.24951594123508758
652,3324,0,3612,14.1,38.3,0,0,1007.6,158.171,0.9693433029359786,0.9912304151446819,626.4693521106896,640.4798115321032,0.2510375319284738
671,3531,0,3616,13.2,35.1,0,0,1007,158.058,0.9700363130539844,0.9867206944292943,642.2509408780724,639.4274522463868,0.25263632237913336
660,3377,0,3616,13.2,32.9,0,0,1006.3,156.411,0.9802507468700198,0.9814852788881658,634.9871072635558,638.9776453945573,0.253323533708391
654,3546,0,3611,13.2,29.8,0,0,1006.4,156.912,0.9771209312779562,0.9822314912248913,627.6823529312758,638.2110507966272,0.2545000824010947
659,3743,0,3611,13.2,30.4,0,0,1006.7,156.972,0.9767474426565671,0.9844735339823752,633.6825424023559,638.7404699385298,0.25368682171714485
682,3633,0,1031.5,13.5,30.9,0,0,1006.2,156.779,0.97794985022666725,0.9807396334573656,654.1158691579733,636.933201976037,0.2564764245719803
677,3618,0,3615,13.1,26.6,0,0,1006.2,156.588,0.9791427157169558,0.9807396334573656,650.1123141136497,638.0026089087027,0.25482116602167765
661,3580,0,3615,13,24.4,0,0,1006.8,156.291,0.9810033819521704,0.9852220182561982,638.8605531747115,640.27223168362,0.25135190328099516
660,3540,0,3612,12.9,22.4,0,0,1007,156.738,0.9782056653057118,0.9867206944292943,637.0424104209804,640.7508054379641,0.2506278533602534
699,3354,0,3606,12.8,21.2,0,0,1007.7,156.278,0.9810849868099584,0.9919840366000707,680.2812311789653,639.4139556227441,0.2526569087698822
622,3474,0,3609,13,19.7,0,0,1007.7,155.856,0.9837413995527068,0.9919840366000707,606.982285518314,640.2436737713157,0.2513951911667203
696,3442,0,3613,12.6,19.2,0,0,1007.8,155.934,0.983249320665709,0.9927382310254659,679.3719971132483,639.6313271268093,0.2523256047359719
639,3477,0,3614,12.9,19,0,0,1008,155.952,0.9831358339020125,0.9942483405291013,624.6104685065611,640.1895124227731,0.25147731388558786
683,3416,0,3614,12.9,18.8,0,0,1008.5,156.296,0.9809719990830646,0.9980336717975076,668.6864278578065,639.7767534767675,0.2521042553030612
667,3436,0,3606,12.5,18.6,0,0,1008.8,155.261,0.9875113490746978,1.0003117846309573,658.8754330374688,640.9714156140992,0.2502949526149653
647,3449,0,3616,12.7,19.2,0,0,1009,155.652,0.9850307067605085,1.0018334146894767,638.4833297135311,642.2316878189844,0.24840362360119528
666,3354,0,3615,12.7,19.3,0,0,1009.4,155.729,0.9845436596182255,1.004883622236538,658.9082980855015,644.1953384740996,0.24549161670619266
652,3398,0,3616,12.9,19.8,0,0,1009.9,155.963,0.9830664937753613,1.0087094444595222,646.5417538355006,646.6557314823592,0.24190173395901285
623,3434,0,3614,12.9,21,0,0,1010.5,156.4,0.9803196903368712,1.0133196628355714,618.8740068658524,645.7966051588004,0.24314792731080154
644,3561,0,3614,12.8,22,0,0,1011.3,157.446,0.9738068897824439,1.0194994137916007,639.3603363119487,645.5484657199188,0.24350931935105427
631,3436,0,3612,13.5,26.5,0,0,1011.9,156.708,0.9783929318776748,1.0241589467796675,632.2808509032101,644.05590068155,0.2456970102531669
611,3394,0,3607,13.3,25.2,0,0,1012.2,156.457,0.97996254286281,1.0264966931965291,614.6221972298383,644.017362817426,0.2457538141323091
632,3512,0,3613,13.2,29.1,0,0,1012.9,156.511,0.9796244325874007,1.0319722075583595,638.9173589900056,645.5498317685677,0.24350732803332634
616,3526,0,3609,13.1,32.3,0,0,1013.1,157.036,0.9763493693719062,1.033541998052387,621.6044160589821,645.8365711223681,0.2430897818374519
695,3386,0,3614,13,30.1,0,0,1013.2,157.045,0.9762934163372707,1.0343277885334672,701.8161501445394,645.0932661900907,0.24417398258942494
637,3539,0,3613,12.9,31.9,0,0,1013,155.333,0.9870536175100376,1.0327568045451938,649.3490985382385,644.904255143687,0.24445062006753332
629,3463,0,3608,13.2,32.9,0,0,1012.7,156.442,0.9800565038077157,1.0304048013333802,635.1987491468286,644.9261034693601,0.2444186231672443
628,3163,0,3610,14.3,34.5,0,0,1012.2,156.081,0.9823232780971847,1.0264966931965291,633.2448026753093,644.0835597819109,0.24565625132747196
645,3393,0,3610,14.1,35.5,0,0,1012.5,156.385,0.9804137197856999,1.0288397757561114,650.6041673900847,642.5052146359051,0.24799546107852172
631,3544,0,3609,13.5,32.5,0,0,1012.3,156.466,0.9799061749433529,1.0272771272107182,635.1868114093979,640.9878425959722,0.2502701861440312
684,3431,0,3622,13.1,28.6,0,0,1012.2,156.139,0.9819583804730827,1.0264966931965291,689.4562888019711,641.5000513140981,0.24949945911186114
645,3588,0,3606,13,24.8,0,0,1012.3,156.502,0.979680768096808,1.0272771272107182,649.1303510469808,642.0750999647005,0.24863765944826843
582,3388,0,3609,12.8,21.8,0,0,1012.6,156.248,0.9812733575385713,1.0296219911899005,588.0182456650493,642.1568882655913,0.2485153849964523
636,3455,0,3606,13.1,19.9,0,0,1013.1,156.418,0.9802068788035051,1.033541998052387,644.3220447507988,642.9459600845025,0.24733950517653097
667,3361,0,3611,13,18.7,0,0,1013.5,156.158,0.9818389039862618,1.036688746360479,678.9135154484768,642.6426406335341,0.24779070247267743
600,3341,0,3614,12.6,17.8,0,0,1013.4,156.432,0.9801191544484931,1.0359011622331225,609.1839427320834,642.3121426448951,0.24828348145109677
630,3314,0,3616,12.8,17.1,0,0,1013.4,156.978,0.9767101094974242,1.0359011622331225,637.4183366837299,639.8917307760871,0.25192942164169574
627,3381,0,3606,12.5,16.4,0,0,1013.4,156.015,0.9827388364496149,1.0359011622331225,638.2987298868136,641.3376338970481,0.24974353329024507
666,3508,0,3607,12.7,16.2,0,0,1013.3,156.96,0.9768221175375041,1.0351141764423057,673.4075328691582,642.6717423393727,0.24774736890611093
618,3564,0,3608,12.7,15.9,0,0,1013.2,156.789,0.9778874766003143,1.0343277885334672,625.0799261038638,644.1298502060082,0.24558805549969645
665,3365,0,3607,12.9,15.6,0,0,1013,156.76,0.9780683820406142,1.0327568045451938,671.7210066138634,644.8628312298122,0.2445112995085065
620,3336,0,3608,12.9,17.9,0,0,1013.1,156.681,0.9785615331066732,1.033541998052387,627.0583541294524,645.7925560371608,0.2431538192228827
593,3350,0,3609,12.8,24.1,0,0,1013.3,157.34,0.9744629437440362,1.0351141764423057,598.1474816398817,646.3068028197623,0.2424069260357454
665,3352,0,3611,12.8,28.3,0,0,1013.5,157.548,0.9731764260332512,1.036688746360479,670.9058976461685,648.2684371409612,0.2395833770185402
638,3343,0,3612,13.2,31.5,0,0,1013.9,157.305,0.9746797595034274,1.0398450753386679,646.6231747933225,648.1199443284138,0.23979571198327324
692,3407,0,3608,13.1,33.8,0,0,1013.7,157.622,0.972719541489682,1.038265711444793,698.8794119724779,648.6141253718332,0.2390899486680998
645,3327,0,3606,13.1,35.4,0,0,1013.6,159.007,0.9642468543440644,1.0374769292792845,645.2475932552976,648.7399021284156,0.23891072334008276
599,3433,0,3613,13.9,37.7,0,0,1013.7,158.609,0.9666664537869015,1.038265711444793,601.1903233891526,647.9122034863701,0.24009315126945255
649,3372,0,3610,14.2,37.4,0,0,1013.4,158.614,0.9666359814939832,1.0359011622331225,649.869229509196,646.4028970318025,0.24226766901847965
619,3630,0,3611,13.6,36.1,0,0,1013.1,158.548,0.967038370516731,1.033541998052387,618.6748824177986,645.6226732083604,0.24340117433794264
650,3301,0,3615,13.2,36.6,0,0,1012.6,158.47,0.9675143533077974,1.0296219911899005,647.5131357224292,647.9520371771332,0.24003608346522806
628,3245,0,3606,14.3,39.4,0,0,1012.2,158.508,0.9672824057377966,1.0264966931965291,623.5488558707758,648.3460623379407,0.23947246891148835
674,3653,0,3615,14.4,39.6,0,0,1011.7,158.322,0.9684187893576803,1.0226034076897643,667.467830641805,647.9227706616749,0.24007801058216893
696,3381,0,3613,14,38.5,0,0,1011.4,157.506,0.973435929861,1.0202745278521166,691.2476310783196,647.8651627403997,0.24016056549662523
696,3731,0,3613,13,34,0,0,1010.8,157.491,0.9735286433427094,1.015632667490149,688.1682550696904,648.4051040892983,0.2393881538770698
632,3524,0,3615,12.8,29.6,0,0,1010.7,157.442,0.9738316304968602,1.0148610799032791,624.6080143474492,647.9541588636639,0.24003304428958194
644,3557,0,3609,13.3,25.5,0,0,1011.2,157.159,0.9755852325904764,1.0187248885939753,640.0413045557214,650.0092383779178,0.2371110619432717
657,3473,0,3606,12.8,23.1,0,0,1011.4,157.025,0.9764177651245767,1.0202745278521166,654.5127125143749,650.7998398822784,0.235998431297731
618,3249,0,3615,12.9,21.7,0,0,1012,157.317,0.974605411803471,1.0249376034312683,617.3262162701662,650.5905428747545,0.2362923649145152
649,3349,0,3608,13,20.4,0,0,1012,157.179,0.9754610957487111,1.0249376034312683,648.8616057584128,651.4929965032526,0.23502811560469858
701,3322,0,3612,12.9,19.6,0,0,1012.2,157.255,0.9749896637225314,1.0264966931965291,701.5773896640941,652.3939100131997,0.23377414105522124
710,3383,0,3613,13,19.1,0,0,1012.4,157.502,0.9734606517294171,1.0280581545802054,710.549654433106,651.5931694311638,0.23488828636058873
659,3457,0,3614,12.9,19,0,0,1012.3,157.656,0.9725097653669169,1.0272771272107182,658.3654080093768,650.813938692041,0.2359786470027684
603,3360,0,3617,12.7,18.6,0,0,1013.1,157.846,0.9713391506195067,1.033541998052387,605.3636433302295,650.746201810081,0.23607371774636712
637,3364,0,3616,12.5,18.5,0,0,1013.5,158.06,0.9700240387744317,1.036688746360479,640.5754839917305,651.4076416114696,0.23514733978242885
659,3446,0,3606,12.5,19.9,0,0,1013.2,158.459,0.9675815167878546,1.0343277885334672,659.5248608696411,651.0924869438853,0.23558818125828576
628,3209,0,3616,12.7,22.3,0,0,1013.6,157.82,0.9714991735438263,1.0374769292792845,632.9662110416041,653.522392543809,0.23221473775802942
661,3548,0,3611,13.3,27,0,0,1014.4,158.142,0.9695210606207502,1.0438040038251697,668.9253667782531,653.7709637119159,0.23187292623424452
601,3419,0,3607,12.9,33.5,0,0,1014.4,158.407,0.9678991431482614,1.0438040038251697,607.188497551181,654.0289636654244,0.23151878637686096
641,3582,0,3613,12.9,36,0,0,1014,158.648,0.9664288208403929,1.0406356579792755,644.6538870857071,654.7278654319647,0.2305626960119143
639,3527,0,3620,13.4,37.2,0,0,1013.4,158.758,0.9657592031184989,1.0359011622331225,639.2754607256361,656.591042207164,0.228036835572979
642,3274,0,3610,13.9,37.9,0,0,1013.2,158.687,0.9661913046984735,1.0343277885334672,641.588166943962,658.6121608254839,0.22533399087405798
653,3367,0,3615,14.1,36.4,0,0,1012.9,158.496,0.9673556403233309,1.0319722075583595,651.8795405719393,658.4769099144461,0.22551367143367967
702,3698,0,3615,14.2,36,0,0,1012.5,157.946,0.9707241688215381,1.0288397757561114,701.101184592315,657.839449668492,0.22636282540428806
667,3420,0,3612,14,36.6,0,0,1012.1,158.418,0.9678319355672125,1.0257168520868576,662.1452580415207,658.6184498550458,0.225325640037011
648,3474,0,3608,14.1,36.2,0,0,1011.6,158.64,0.9664775565348378,1.0218265243529818,639.946916793533,658.365040673584,0.2256624177428345
666,3472,0,3606,14.1,36.2,0,0,1011.4,158.14,0.9695333221745711,1.0202745278521166,658.8006415773574,657.8342460433896,0.22636977268266759
685,3612,0,3606,14.3,35.1,0,0,1011.1,158.401,0.967935805763137,1.017950951811873,674.9381547170236,655.7599065533918,0.2291594866146134
672,3601,0,3609,13,30.8,0,0,1010.7,158.047,0.9701038271443727,1.0148610799032791,661.5978550500762,656.9336090448081,0.2275760217026426
669,3754,0,3606,13.2,26.1,0,0,1010.5,157.603,0.9728368087453072,1.0133196628355714,659.4966322442929,659.1642794649391,0.22460225809854928
691,3345,0,3612,12.9,22,0,0,1010.7,158.03,0.9702081855893606,1.0148610799032791,680.3769301281297,660.0330717443757,0.22345651220498255
664,3626,0,3616,13.1,19.5,0,0,1011.1,158.08,0.9699013130610239,1.017950951811873,655.5751446232523,658.6627543712599,0.22526682102631784
672,3332,0,3612,12.6,18.1,0,0,1011.3,158.22,0.9690431018119496,1.0194994137916007,663.8949234866437,658.9585429770032,0.2248745952407197
639,3510,0,3614,13,16.8,0,0,1011,158.203,0.9691472321554374,1.0171776029982689,629.9229146174595,659.7762404462023,0.22379449592804973
649,3274,0,3606,12.8,15.8,0,0,1011,158.501,0.9673251245650605,1.0171776029982689,638.5780020397834,658.369328422576,0.22565671441963217
689,3256,0,3606,12.6,15.5,0,0,1010.7,158.419,0.9678258262499236,1.0148610799032791,676.7418378353475,658.0508891814368,0.22608074961641725
683,3422,0,3608,12.8,15.3,0,0,1010.2,158.59,0.9667822660236248,1.0110119258242112,667.5835976270388,659.9279493494305,0.22359477782189915
714,3356,0,3609,12.8,14.9,0,0,1009.9,158.808,0.9654551380830101,1.0087094444595222,695.3386932142214,659.9412337403634,0.22357729952583813
692,3620,0,3608,12.8,14.1,0,0,1010,158.543,0.9670688681852031,1.009476355026413,675.5533440316613,661.9818526466594,0.22091147012107376
707,3487,0,3609,12.7,16,0,0,1010.2,158.293,0.9685962080994527,1.0110119258242112,692.3384586115358,661.089312325269,0.2220728388231405
696,3544,0,3609,13.1,18.7,0,0,1010.4,158.265,0.9687675706485115,1.0125498324644118,682.7241071845455,661.9546545634511,0.22094675450365955
649,3396,0,3606,12.9,28.8,0,0,1010.3,158.324,0.9684065559781628,1.0117805869420635,635.899904890377,663.1498384892988,0.21940244894514768
677,3380,0,3607,13.1,33.4,0,0,1010.3,158.36,0.9681864079861496,1.0117805869420635,663.1839276198325,662.3965310520657,0.2203743216983981
638,3672,0,3612,13.2,36,0,0,1010.3,158.783,0.9656071466636017,1.0117805869420635,623.3148768571066,664.2678521706395,0.21796928905240684
696,3459,0,3611,13.6,37.8,0,0,1009.8,159.151,0.9633744027287712,1.0079431165232344,675.8345121141425,663.737550548351,0.2186477029010246
631,3486,0,3614,14.4,37.7,0,0,1009.5,159.434,0.9616643850664642,1.0056476240733618,610.237263022776,664.2583699801435,0.2179813979832677
680,3369,0,3614,14.2,37.1,0,0,1009.3,159.495,0.9612965896654231,1.0041202008205221,656.3749807707908,662.7687747735833,0.2198934454574386
713,3639,0,3611,14.2,37.3,0,0,1008.7,160.162,0.9572932379009169,0.9995518364915104,682.244184585398,661.9366051385573,0.2209701738820524
679,3519,0,3612,14.2,37.6,0,0,1008.3,159.279,0.9626002145209768,0.9965178129609442,651.3295688999918,660.60128299217,0.22271089771007505
679,3586,0,3609,14.4,38.3,0,0,1007.4,159.858,0.9591137107225579,0.9897248894030891,644.5466649522418,660.110470182414,0.22335477590743993
672,3386,0,3606,14,38.2,0,0,1006.9,158.325,0.9684004394043055,0.9859710715942871,641.6355583490775,659.9834578925088,0.2235217558440966
707,3585,0,3613,13.9,35.9,0,0,1006.8,158.021,0.9702634432682155,0.9852220182561982,675.838909826562,660.8849060705204,0.22233982109426031
740,3417,0,3607,13.2,30.7,0,0,1006.6,157.922,0.9708716934226179,0.983725618340492,706.7528041366695,662.4281049336445,0.22033348571300307
669,3450,0,3610,13.1,26.8,0,0,1006.9,157.729,0.9720596692344886,0.9859710715942871,641.1847954845117,662.8838233186967,0.21974507107512917
658,3349,0,3610,13.1,23.3,0,0,1007.4,158.769,0.9656922923787808,0.9897248894030891,628.896460804979,663.8210650539388,0.21854069937887516
704,3532,0,3611,13.2,20.5,0,0,1007.9,158.223,0.9690247281917714,0.9934929988564917,677.7543753568472,663.7868753541513,0.21858449775664518
722,3318,0,3609,12.7,18.7,0,0,1008.1,158.263,0.9687798131508101,0.99500425647958,695.9647072024679,664.5387113697022,0.21762372836666313
677,3520,0,3612,13,17.7,0,0,1008.2,158.223,0.9690247281917714,0.9957607471445449,653.2486650330916,665.574374540512,0.216308315233496
670,3494,0,3614,12.6,16.8,0,0,1008.1,158.153,0.9694536276181083,0.99500425647958,646.2890255795236,666.6220986811084,0.21498699338339688
704,3216,0,3606,13.2,16,0,0,1008.2,157.764,0.9718440174481292,0.9957607471445449,681.2777839451621,666.107546630517,0.21563473672195693
699,3489,0,3607,12.7,15.2,0,0,1008.3,158.34,0.9683087000674918,0.9965178129609442,674.490870775556,665.9310884438823,0.21585739315628966
680,3300,0,3608,12.9,15.1,0,0,1008.3,158.121,0.9696498224061741,0.9965178129609442,657.0658578462746,666.8707244457004,0.214674821140007
772,3419,0,3608,12.5,15.4,0,0,1007.9,157.457,0.9737388592992796,0.9934929988564917,746.834914838679,668.5490608828416,0.21258121037464525
659,3450,0,3609,12.8,18.5,0,0,1008,157.653,0.972528271385173,0.9942483405291013,637.2099145420044,668.2995394262834,0.21289097048955458
695,3311,0,3607,12.8,23.5,0,0,1008.7,157.117,0.975846022828126,0.9995518364915104,677.9090355542988,667.4051265265181,0.21400560934775473
665,3393,0,3613,13.2,28,0,0,1008.8,157.745,0.9719610736865616,1.0003117846309573,646.5556372804651,667.7951257075598,0.21351875418103675
669,3414,0,3612,13.2,31.9,0,0,1008.8,157.899,0.9710131132476245,1.0003117846309573,649.8103104823585,668.2490116884052,0.21295376000015276
709,3409,0,3616,13.1,34.6,0,0,1008.9,158.144,0.9695087993770656,1.0010723105505197,688.1188254490446,667.3918404552444,0.21402221764789076
653,3662,0,3607,13.6,36.2,0,0,1009.2,158.723,0.9659721626272604,1.003357359384363,632.8975767511162,668.2036613372438,0.2130101339481977
663,3602,0,3614,13.7,37.4,0,0,1009.2,158.469,0.9675204586934143,1.003357359384363,643.6196962238363,668.8318855169599,0.21223073681514093
